HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id1,Input.image1_title,Input.image1_label,Input.image1_url,Input.image2_title,Input.image2_label,Input.image2_url,Input.image3_title,Input.image3_label,Input.image3_url,Answer.equal,Answer.equal.label,Approve,Reject
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$245.01 ,11/7/2021,248,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,249,X,100% (10/10),0% (0/0),245,ISIC_0000139,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000139_resized.jpg?raw=true,ISIC_7346228,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7346228_resized.jpg?raw=true,ISIC_8692218,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8692218_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$246.01 ,11/7/2021,249,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,250,X,100% (10/10),0% (0/0),246,ISIC_0014366,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014366_resized.jpg?raw=true,ISIC_1460932,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1460932_resized.jpg?raw=true,ISIC_7466678,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7466678_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$247.01 ,11/7/2021,250,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,251,X,100% (10/10),0% (0/0),247,ISIC_0010047,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010047_resized.jpg?raw=true,ISIC_5369000,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5369000_resized.jpg?raw=true,ISIC_8732757,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8732757_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$248.01 ,11/7/2021,251,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,252,X,100% (10/10),0% (0/0),248,ISIC_0011305,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011305_resized.jpg?raw=true,ISIC_8011931,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8011931_resized.jpg?raw=true,ISIC_2539287,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2539287_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$249.01 ,11/7/2021,252,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,253,X,100% (10/10),0% (0/0),249,ISIC_0012382,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012382_resized.jpg?raw=true,ISIC_1272961,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1272961_resized.jpg?raw=true,ISIC_5493359,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5493359_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$250.01 ,11/7/2021,253,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,254,X,100% (10/10),0% (0/0),250,ISIC_0000163,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000163_resized.jpg?raw=true,ISIC_2508032,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2508032_resized.jpg?raw=true,ISIC_6961503,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6961503_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$251.01 ,11/7/2021,254,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,255,X,100% (10/10),0% (0/0),251,ISIC_0014385,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014385_resized.jpg?raw=true,ISIC_6316781,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6316781_resized.jpg?raw=true,ISIC_8545949,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8545949_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$252.01 ,11/7/2021,255,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,256,X,100% (10/10),0% (0/0),252,ISIC_0000482,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000482_resized.jpg?raw=true,ISIC_9908982,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9908982_resized.jpg?raw=true,ISIC_3242778,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3242778_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$253.01 ,11/7/2021,256,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,257,X,100% (10/10),0% (0/0),253,ISIC_0013500,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013500_resized.jpg?raw=true,ISIC_8052769,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8052769_resized.jpg?raw=true,ISIC_5044438,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5044438_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$254.01 ,11/7/2021,257,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,258,X,100% (10/10),0% (0/0),254,ISIC_0000145,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000145_resized.jpg?raw=true,ISIC_1124434,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1124434_resized.jpg?raw=true,ISIC_3301933,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3301933_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$255.01 ,11/7/2021,258,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,259,X,100% (10/10),0% (0/0),255,ISIC_0000143,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000143_resized.jpg?raw=true,ISIC_6692344,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6692344_resized.jpg?raw=true,ISIC_6269166,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6269166_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$256.01 ,11/7/2021,259,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,260,X,100% (10/10),0% (0/0),256,ISIC_0013783,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013783_resized.jpg?raw=true,ISIC_1724802,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1724802_resized.jpg?raw=true,ISIC_5594546,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5594546_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$257.01 ,11/7/2021,260,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,261,X,100% (10/10),0% (0/0),257,ISIC_0011135,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011135_resized.jpg?raw=true,ISIC_1952749,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1952749_resized.jpg?raw=true,ISIC_6714082,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6714082_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$258.01 ,11/7/2021,261,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,262,X,100% (10/10),0% (0/0),258,ISIC_0000150,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000150_resized.jpg?raw=true,ISIC_4967586,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4967586_resized.jpg?raw=true,ISIC_4938994,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4938994_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$259.01 ,11/7/2021,262,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,263,X,100% (10/10),0% (0/0),259,ISIC_0000473,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000473_resized.jpg?raw=true,ISIC_0559335,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0559335_resized.jpg?raw=true,ISIC_7611464,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7611464_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$260.01 ,11/7/2021,263,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,264,X,100% (10/10),0% (0/0),260,ISIC_0014076,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014076_resized.jpg?raw=true,ISIC_6039516,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6039516_resized.jpg?raw=true,ISIC_2309744,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2309744_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$261.01 ,11/7/2021,264,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,265,X,100% (10/10),0% (0/0),261,ISIC_0000445,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000445_resized.jpg?raw=true,ISIC_1729223,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1729223_resized.jpg?raw=true,ISIC_5327976,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5327976_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$262.01 ,11/7/2021,265,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,266,X,100% (10/10),0% (0/0),262,ISIC_0014076,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014076_resized.jpg?raw=true,ISIC_8505243,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8505243_resized.jpg?raw=true,ISIC_9685931,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9685931_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$263.01 ,11/7/2021,266,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,267,X,100% (10/10),0% (0/0),263,ISIC_0015109,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015109_resized.jpg?raw=true,ISIC_1843497,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1843497_resized.jpg?raw=true,ISIC_9883879,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9883879_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$264.01 ,11/7/2021,267,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,268,X,100% (10/10),0% (0/0),264,ISIC_0000078,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000078_resized.jpg?raw=true,ISIC_9837063,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9837063_resized.jpg?raw=true,ISIC_0662000,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0662000_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$265.01 ,11/7/2021,268,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,269,X,100% (10/10),0% (0/0),265,ISIC_0002616,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002616_resized.jpg?raw=true,ISIC_8922893,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8922893_resized.jpg?raw=true,ISIC_8417873,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8417873_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$266.01 ,11/7/2021,269,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,270,X,100% (10/10),0% (0/0),266,ISIC_0010368,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010368_resized.jpg?raw=true,ISIC_2146346,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2146346_resized.jpg?raw=true,ISIC_5462221,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5462221_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$267.01 ,11/7/2021,270,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,271,X,100% (10/10),0% (0/0),267,ISIC_0010241,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010241_resized.jpg?raw=true,ISIC_8892236,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8892236_resized.jpg?raw=true,ISIC_2297987,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2297987_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$268.01 ,11/7/2021,271,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,272,X,100% (10/10),0% (0/0),268,ISIC_0012930,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012930_resized.jpg?raw=true,ISIC_2035097,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2035097_resized.jpg?raw=true,ISIC_4803030,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4803030_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$269.01 ,11/7/2021,272,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,273,X,100% (10/10),0% (0/0),269,ISIC_0014919,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014919_resized.jpg?raw=true,ISIC_1441260,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1441260_resized.jpg?raw=true,ISIC_4408559,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4408559_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$270.01 ,11/7/2021,273,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,274,X,100% (10/10),0% (0/0),270,ISIC_0001133,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0001133_resized.jpg?raw=true,ISIC_8170665,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8170665_resized.jpg?raw=true,ISIC_8306697,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8306697_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$271.01 ,11/7/2021,274,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,275,X,100% (10/10),0% (0/0),271,ISIC_0011132,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011132_resized.jpg?raw=true,ISIC_8381531,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8381531_resized.jpg?raw=true,ISIC_5591038,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5591038_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$272.01 ,11/7/2021,275,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,276,X,100% (10/10),0% (0/0),272,ISIC_0000110,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000110_resized.jpg?raw=true,ISIC_7079349,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7079349_resized.jpg?raw=true,ISIC_2358454,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2358454_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$273.01 ,11/7/2021,276,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,277,X,100% (10/10),0% (0/0),273,ISIC_0014603,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014603_resized.jpg?raw=true,ISIC_4377208,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4377208_resized.jpg?raw=true,ISIC_9174738,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9174738_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$274.01 ,11/7/2021,277,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,278,X,100% (10/10),0% (0/0),274,ISIC_0013500,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013500_resized.jpg?raw=true,ISIC_5272223,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5272223_resized.jpg?raw=true,ISIC_2306349,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2306349_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$275.01 ,11/7/2021,278,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,279,X,100% (10/10),0% (0/0),275,ISIC_0000445,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000445_resized.jpg?raw=true,ISIC_9821002,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9821002_resized.jpg?raw=true,ISIC_7242384,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7242384_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$276.01 ,11/7/2021,279,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,280,X,100% (10/10),0% (0/0),276,ISIC_0014832,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014832_resized.jpg?raw=true,ISIC_6896795,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6896795_resized.jpg?raw=true,ISIC_7253401,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7253401_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$277.01 ,11/7/2021,280,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,281,X,100% (10/10),0% (0/0),277,ISIC_0000140,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000140_resized.jpg?raw=true,ISIC_1968421,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1968421_resized.jpg?raw=true,ISIC_3673080,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3673080_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$278.01 ,11/7/2021,281,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,282,X,100% (10/10),0% (0/0),278,ISIC_0014715,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014715_resized.jpg?raw=true,ISIC_7079714,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7079714_resized.jpg?raw=true,ISIC_2782221,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2782221_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$279.01 ,11/7/2021,282,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,283,X,100% (10/10),0% (0/0),279,ISIC_0013982,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013982_resized.jpg?raw=true,ISIC_1630301,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1630301_resized.jpg?raw=true,ISIC_9402324,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9402324_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$280.01 ,11/7/2021,283,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,284,X,100% (10/10),0% (0/0),280,ISIC_0013208,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013208_resized.jpg?raw=true,ISIC_8496052,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8496052_resized.jpg?raw=true,ISIC_3696488,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3696488_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$281.01 ,11/7/2021,284,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,285,X,100% (10/10),0% (0/0),281,ISIC_0014190,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014190_resized.jpg?raw=true,ISIC_5854870,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5854870_resized.jpg?raw=true,ISIC_6442768,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6442768_resized.jpg?raw=true,B,very uncertain,,
